tweet_id,text,rating_numerator,rating_denominator,name,dog_stage,jpg_url,img_num,breed,retweet_count,favorite_count
777885040357281792,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,3.0,10,Wesley,,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,1,Afghan Hound,1893,7078
777684233540206592,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",12.0,10,None,,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,1,Cocker Spaniel,3403,12518
777621514455814149,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3,12.0,10,Derek,,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg,1,Chow,2910,9742
777189768882946048,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,12.0,10,Jeffrey,,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,2,Chihuahua,4999,15921
776813020089548800,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,12.0,10,Solomon,,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,1,Toy Poodle,1405,5444
776477788987613185,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper https://t.co/iJE3F0VozW,11.0,10,Huck,pupper,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,1,Labrador Retriever,3249,9858
776218204058357768,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,13.0,10,None,floofer,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,1,Samoyed,18497,33345
776201521193218049,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af https://t.co/Pq150LeRaC,10.0,10,O,,https://pbs.twimg.com/media/CsWfKadWEAAtmlS.jpg,1,Rottweiler,2919,10681
775842724423557120,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af https://t.co/saRYTcxQeH,12.0,10,Blue,,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,2,Chow,3116,13022
775364825476165632,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,11.0,10,Finley,doggo,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,3,Beagle,3472,8295
775085132600442880,This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,13.0,10,Tucker,,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,1,Chow,5488,17281
774757898236878852,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley https://t.co/dS8SCbNF9P,12.0,10,Finley,,https://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg,1,Toy Poodle,2035,9462
774639387460112384,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him https://t.co/4s5Xlijogu,10.0,10,Sprinkles,,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,1,Walker Hound,2013,7508
774314403806253056,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,14.0,10,None,,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,3,Eskimo Dog,6478,24167
773922284943896577,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular https://t.co/G56ikYAqFg",12.0,10,Heinrich,,https://pbs.twimg.com/media/Cr2GNdlW8AAbojw.jpg,1,Pomeranian,1999,7110
773704687002451968,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever https://t.co/OqNggd4Oio,12.0,10,Loki,,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg,2,Silky Terrier,1891,7317
773670353721753600,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr,10.0,10,Shakespeare,,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg,1,Old English Sheepdog,1501,5935
773547596996571136,This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,11.0,10,Chelsea,pupper,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,1,Norwegian Elkhound,7126,24553
773191612633579521,This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment https://t.co/9HEVPJEioD,12.0,10,Grey,,https://pbs.twimg.com/media/CrrtqjdXEAINleR.jpg,1,Blenheim Spaniel,4736,11117
772826264096874500,"Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
11/10 https://t.co/7CQkn3gHOQ",11.0,10,Roosevelt,,https://pbs.twimg.com/media/CrmhYYIXEAEcyYY.jpg,1,Basset,2669,8842
772581559778025472,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 https://t.co/8lpAGaZRFn,10.0,10,a,,https://pbs.twimg.com/media/CrjC0JAWAAAjz6n.jpg,3,Newfoundland,1968,7192
772193107915964416,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 https://t.co/Dp0s7MRIHK,12.0,10,Willem,pupper,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg,1,Pembroke,1612,6665
772152991789019136,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets https://t.co/H9yjI9eo3A,10.0,10,None,,https://pbs.twimg.com/media/Crc9DEoWEAE7RLH.jpg,2,Golden Retriever,1300,4181
772117678702071809,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10 https://t.co/GHOfbTVQti,12.0,10,Jack,,https://pbs.twimg.com/media/Crcc7pqXEAAM5O2.jpg,1,Labrador Retriever,848,4165
772114945936949249,This is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort https://t.co/CbtNfecWiT,10.0,10,Finn,,https://pbs.twimg.com/media/Crcacf9WgAEcrMh.jpg,1,Chihuahua,546,3005
772102971039580160,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af https://t.co/B2f3XkGU5c,11.0,10,Penny,,https://pbs.twimg.com/media/CrcPjh0WcAA_SPT.jpg,1,Pembroke,1065,4448
771770456517009408,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,11.0,10,Davey,,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,1,Papillon,3924,13356
771500966810099713,This is Dakota. He's just saying hi. That's all. 12/10 someone wave back https://t.co/1tWe5zZoHv,12.0,10,Dakota,,https://pbs.twimg.com/media/CrTsCPHWYAANdzC.jpg,1,Labrador Retriever,3018,9167
771380798096281600,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af https://t.co/sPB5JMnWBn,11.0,10,Fizz,,https://pbs.twimg.com/media/CrR-vVfXEAAk6Gg.jpg,1,Collie,5912,11746
771102124360998913,This is Charlie. He works for @TODAYshow. Super sneaky tongue slip here. 12/10 would pet until someone made me stop https://t.co/K5Jo7QRCvA,12.0,10,Charlie,,https://pbs.twimg.com/media/CrOBSfgXgAABsTE.jpg,1,Labrador Retriever,1663,6898
770787852854652928,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston https://t.co/d0QEbp78Yi,10.0,10,Winston,,https://pbs.twimg.com/media/CrJjdZmXgAEWLSD.jpg,1,Bernese Mountain Dog,1415,5498
770772759874076672,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely https://t.co/lqr0NdtwQo,11.0,10,Sebastian,,https://pbs.twimg.com/media/CrJVupHXgAA4Dkk.jpg,1,Chow,1626,5749
770293558247038976,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10 https://t.co/3fEPpj0KYw,10.0,10,Jackson,,https://pbs.twimg.com/media/CrCh5RgW8AAXW4U.jpg,1,Italian Greyhound,1718,6923
770069151037685760,Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy https://t.co/mADHGenzFS,10.0,10,Carbon,,https://pbs.twimg.com/media/Cq_Vy9KWcAIUIuv.jpg,1,Boston Bull,2651,8385
769940425801170949,This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob https://t.co/guDkLrX8zV,12.0,10,Klein,,https://pbs.twimg.com/media/Cq9guJ5WgAADfpF.jpg,1,Miniature Pinscher,11131,34948
769695466921623552,This is Titan. He's trying to make friends. Offering up his favorite stick. 13/10 philanthropic af https://t.co/vhrkz0dK4v,13.0,10,Titan,,https://pbs.twimg.com/media/Cq6B8V6XYAA1T1R.jpg,1,Pug,1926,7101
769212283578875904,This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. 12/10 I'll save you DonDon https://t.co/OCYLz3fjVE,12.0,10,DonDon,,https://pbs.twimg.com/media/CqzKfQgXEAAWIY-.jpg,1,Golden Retriever,1969,5980
768970937022709760,This is Kirby. His bowl weighs more than him. 12/10 would assist https://t.co/UlB2mzw3Xs,12.0,10,Kirby,,https://pbs.twimg.com/ext_tw_video_thumb/768967618174877700/pu/img/4wfsrs0ZnQ5pstXm.jpg,1,Pomeranian,7574,16017
768855141948723200,This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11/10 https://t.co/1BxxcdVNJ8,11.0,10,Jesse,,https://pbs.twimg.com/media/CquFrCKWAAAr32m.jpg,1,Chow,1034,4660
768609597686943744,This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10/10 would still pet https://t.co/dZPMLresEr,10.0,10,Lou,,https://pbs.twimg.com/media/CqqmWa7WcAAIM-n.jpg,1,Basenji,1382,4580
768596291618299904,Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both 12/10 https://t.co/J2AJdyxglH,12.0,10,Oakley,,https://pbs.twimg.com/media/CqqaPjqWIAAOyNL.jpg,1,Great Pyrenees,1473,5592
768473857036525572,Meet Chevy. He had a late breakfast and now has to choose between a late lunch or an early dinner. 11/10 very pupset https://t.co/goy9053wC7,11.0,10,Chevy,,https://pbs.twimg.com/media/Cqoq5PGWAAA-U8T.jpg,1,Labrador Retriever,3958,15110
767754930266464257,This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11/10 furustrated af https://t.co/Nb68IsVb9O,11.0,10,Philbert,,https://pbs.twimg.com/media/CqedCQWWgAIab9L.jpg,1,Vizsla,6221,17814
767500508068192258,This is Louie. He's making quite a h*ckin mess. Doesn't seem to care. 12/10 jubilant af https://t.co/Z2g2YWPzX2,12.0,10,Louie,,https://pbs.twimg.com/media/Cqa1ofnXEAAG0yn.jpg,1,Chow,2688,8295
767122157629476866,This is Rupert. You betrayed him with bath time but he forgives you. Cuddly af 13/10 https://t.co/IEARC2sRzC,13.0,10,Rupert,,https://pbs.twimg.com/media/CqVdiBJWIAEDZB4.jpg,2,Toy Poodle,3261,11227
766793450729734144,This is Rufus. He just missed out on the 100m final at Rio. Already training hard for Tokyo. 10/10 never give pup https://t.co/exrRjjJqeO,10.0,10,Rufus,,https://pbs.twimg.com/media/CqQykxrWYAAlD8g.jpg,1,Beagle,1565,5650
766693177336135680,This is Brudge. He's a Doberdog. Going to be h*ckin massive one day. 11/10 would pat on head approvingly https://t.co/cTlHjEUNK8,11.0,10,Brudge,,https://pbs.twimg.com/media/CqPXYLLXEAAU2HC.jpg,1,Doberman,918,4484
766423258543644672,This is Shadoe. Her tongue flies out of her mouth at random. Can't have a serious conversation with her. 9/10 https://t.co/Tytt15VquG,9.0,10,Shadoe,,https://pbs.twimg.com/media/CqLh4yJWcAAHomv.jpg,2,Keeshond,1825,6671
766313316352462849,This is Oscar. He has legendary eyebrows and he h*ckin knows it. Curly af too. 12/10 would hug passionately https://t.co/xuxZoObmF0,12.0,10,Oscar,,https://pbs.twimg.com/media/CqJ95SRWgAATPK_.jpg,1,Toy Poodle,2166,7493
766069199026450432,This is Juno. She can see your future. 12/10 h*ckin mesmerizing af https://t.co/Z69mShifuk,12.0,10,Juno,,https://pbs.twimg.com/media/CqGf3xaXYAEh3ak.jpg,1,Redbone,1003,4765
766008592277377025,This is Angel. She stole the @ShopWeRateDogs shirt from her owner. Fits pretty well actually. 11/10 would forgive https://t.co/jaivZ1dcUL,11.0,10,Angel,,https://pbs.twimg.com/media/CqFouXOXYAAYpzG.jpg,1,Welsh Springer Spaniel,571,4149
765719909049503744,This is Brat. He has a hard time being ferocious so his owner helps out. H*ckin scary af now. 12/10 would still pet https://t.co/soxdNqZDZ2,12.0,10,Brat,,https://pbs.twimg.com/media/CqBiMAgWAAEJKgI.jpg,1,Golden Retriever,2475,8021
765669560888528897,This is Tove. She's a Balsamic Poinsetter. Surprisingly deadly. 12/10 snug with caution https://t.co/t6RvnVEdRR,12.0,10,Tove,,https://pbs.twimg.com/media/CqA0XcYWAAAzltT.jpg,1,Beagle,1407,5760
765395769549590528,This is my dog. Her name is Zoey. She knows I've been rating other dogs. She's not happy. 13/10 no bias at all https://t.co/ep1NkYoiwB,13.0,10,my,,https://pbs.twimg.com/media/Cp87Y0jXYAQyjuV.jpg,1,Pembroke,3127,20539
765371061932261376,This is Louie. He's had a long day. Did a lot of pupper things. Also appears to be rather heckin pettable. 11/10 https://t.co/w2qDmoTIZ5,11.0,10,Louie,pupper,https://pbs.twimg.com/media/Cp8k6oRWcAUL78U.jpg,2,Golden Retriever,2475,7842
765222098633691136,This is Gromit. He's pupset because there's no need to beware of him. Just wants a pettin. 10/10 https://t.co/eSvz4EapHH,10.0,10,Gromit,,https://pbs.twimg.com/media/Cp6db4-XYAAMmqL.jpg,1,Dalmatian,3914,12902
764857477905154048,This is Aubie. He has paws for days. Nibbling tables is one of his priorities. Second only to being cuddly af. 12/10 https://t.co/cBIFBsCRz6,12.0,10,Aubie,,https://pbs.twimg.com/media/Cp1R0ZTWcAAaPO4.jpg,1,Bernese Mountain Dog,2029,7099
764259802650378240,This is Kota and her son Benedict. She doesn't know why you're staring. They are a normal family. Both 10/10 https://t.co/Q1v9BZylvZ,10.0,10,Kota,,https://pbs.twimg.com/media/CpsyNtXWgAAqvs3.jpg,1,German Shepherd,1745,6718
763837565564780549,This is Alfie. He's touching a butt. Couldn't be happier. 11/10 https://t.co/gx3xF5mZbo,11.0,10,Alfie,,https://pbs.twimg.com/media/CpmyNumW8AAAJGj.jpg,1,Malamute,4858,14041
763183847194451968,This is Clark. He collects teddy bears. It's absolutely h*ckin horrifying. 8/10 please stop this Clark https://t.co/EDMcwt86fU,8.0,10,Clark,,https://pbs.twimg.com/media/CpdfpzKWYAAWSUi.jpg,1,Miniature Poodle,1702,6004
762699858130116608,This is Leela. She's a Fetty Woof. Lost eye while saving a baby from an avalanche. 11/10 true h*ckin hero https://t.co/2lBg3ZgivD,11.0,10,Leela,,https://pbs.twimg.com/media/CpWnecZWIAAUFwt.jpg,1,Kelpie,4190,13518
762471784394268675,Meet Glenn. Being in public scares him. Frighteningly relatable. 12/10 keep hangin in there Glenn (Imgur - Wuhahha) https://t.co/pA4MDKwRci,12.0,10,Glenn,,https://pbs.twimg.com/ext_tw_video_thumb/762471745303355393/pu/img/RKcEUz7-VDipoGKJ.jpg,1,Samoyed,7612,12571
762464539388485633,This is Buddy. His father was a bear and his mother was a perfectly toasted marshmallow. 12/10 would snug so well https://t.co/zGSj1oUgxx,12.0,10,Buddy,,https://pbs.twimg.com/media/CpTRc4DUEAAYTq6.jpg,4,Chow,4839,11503
761976711479193600,This is Shelby. She finds stuff to put on her head for attention. It works really well. 12/10 talented af https://t.co/WTZ484EntP,12.0,10,Shelby,,https://pbs.twimg.com/media/CpMVxoRXgAAh350.jpg,3,Labrador Retriever,2310,5992
761599872357261312,"This is Sephie. According to this picture, she can read. Fantastic at following directions. 11/10 such a good girl https://t.co/7HY9RvCudo",11.0,10,Sephie,,https://pbs.twimg.com/media/CpG_CrlWYAYyuP3.jpg,1,Gordon Setter,1336,4578
761334018830917632,This is Bruce. I really want to hear the joke he was told. 10/10 for chuckle pup https://t.co/ErPLjjJOKc,10.0,10,Bruce,,https://pbs.twimg.com/media/CpDNQGkWEAENiYZ.jpg,1,Norwegian Elkhound,1669,5792
761292947749015552,Meet Bonaparte. He's pupset because it's cloudy at the beach. Can't take any pics for his Instagram. 11/10 https://t.co/0THNOfv2Jo,11.0,10,Bonaparte,,https://pbs.twimg.com/media/CpCn5aXXgAAOPTm.jpg,1,Standard Poodle,1265,4957
761004547850530816,This is Bo and Ty. Bo eats paper and Ty felt left out. 11/10 for both https://t.co/1acHQS8rvK,11.0,10,Bo,,https://pbs.twimg.com/media/Co-hmcYXYAASkiG.jpg,1,Golden Retriever,3952,12482
760893934457552897,This is Wishes. He has the day off. Daily struggles of being a doggo have finally caught up with him. 11/10 https://t.co/H9YgrUkYwa,11.0,10,Wishes,doggo,https://pbs.twimg.com/media/Co88_ujWEAErCg7.jpg,1,Blenheim Spaniel,1104,4228
760656994973933572,This is Rose. Her face is stuck like that. 11/10 would pet so heckin well https://t.co/tl3gNYdoq2,11.0,10,Rose,,https://pbs.twimg.com/media/Co5lf-KW8AAIwJw.jpg,1,Golden Retriever,2210,7343
760539183865880579,This is Atlas. Swinging is his passion. 12/10 would push all day https://t.co/9k8LLjJ0uJ,12.0,10,Atlas,,https://pbs.twimg.com/media/Co36VZfWcAEN3R3.jpg,1,Samoyed,4168,8399
760290219849637889,This is Rocco. He's doing his best. 13/10 someone help him (IG: rocco_roni) https://t.co/qFsl1nnXMv,13.0,10,Rocco,,https://pbs.twimg.com/ext_tw_video_thumb/760289324994879489/pu/img/3ItvBEoo4aebPfvr.jpg,1,Old English Sheepdog,13140,29618
759923798737051648,We only rate dogs... this is a Taiwanese Guide Walrus. Im getting real heckin tired of this. Please send dogs. 10/10 https://t.co/49hkNAsubi,10.0,10,None,,https://pbs.twimg.com/media/CovKqSYVIAAUbUW.jpg,1,Labrador Retriever,6521,16284
759846353224826880,This is Kirby. He's a Beneblip Cumberpat. Pretty heckin rare. 11/10 would put my face against his face https://t.co/fd6uucghY6,11.0,10,Kirby,,https://pbs.twimg.com/media/CouEOZhWAAAgFpE.jpg,1,Sussex Spaniel,2265,7433
759793422261743616,"Meet Maggie &amp; Lila. Maggie is the doggo, Lila is the pupper. They are sisters. Both 12/10 would pet at the same time https://t.co/MYwR4DQKll",12.0,10,Maggie,doggopupper,https://pbs.twimg.com/media/CotUFZEWcAA2Pku.jpg,2,Golden Retriever,2173,6620
759557299618865152,This is Emma. She can't believe her last guess didn't hit. Convinced ur stacking them on top of each other. 10/10 https://t.co/JRV1dhBYwu,10.0,10,Emma,,https://pbs.twimg.com/media/Cop9VVUXgAAhX9u.jpg,2,Golden Retriever,1341,5202
759447681597108224,This is Oakley. He has no idea what happened here. Even offered to help clean it up. 11/10 such a heckin good boy https://t.co/vT3JM8b989,11.0,10,Oakley,,https://pbs.twimg.com/media/CooZok_WEAA7oPw.jpg,1,Kuvasz,2827,9418
759197388317847553,This is Luna. She's just heckin precious af I have nothing else to say. 12/10 https://t.co/gQH2mmKIJW,12.0,10,Luna,,https://pbs.twimg.com/media/Cok1_sjXgAU3xpp.jpg,1,Kuvasz,2221,6725
759099523532779520,Meet Toby. He has a drinking problem. Inflatable marijuana plant in the back is also not a good look. 7/10 cmon Toby https://t.co/Cim4DSj6Oi,7.0,10,Toby,,https://pbs.twimg.com/media/Cojc_Q0WcAAqi_K.jpg,1,Shetland Sheepdog,4813,16101
759047813560868866,This is Spencer. He's part of the Queen's Guard. Takes his job very seriously. 11/10 https://t.co/8W5iSOgXfx,11.0,10,Spencer,,https://pbs.twimg.com/media/Coit84_VYAEMtLi.jpg,1,Labrador Retriever,2302,7227
758828659922702336,This doggo is just waiting for someone to be proud of her and her accomplishment. 13/10 legendary af https://t.co/9T2h14yn4Q,13.0,10,None,doggo,https://pbs.twimg.com/media/Cofmom_VUAA4dRO.jpg,1,Chesapeake Bay Retriever,4376,12376
758740312047005698,Meet Boston. He's worried because his tongue won't fit all the way in his mouth. 12/10 it'll be ok deep breaths pup https://t.co/rfWQ4T9iQj,12.0,10,Boston,,https://pbs.twimg.com/media/CoeWSJcUIAAv3Bq.jpg,1,Chesapeake Bay Retriever,1824,6339
758474966123810816,This is Brandonald. He accidentally opened the front facing camera. Playing it off rather heckin well. 11/10 https://t.co/uPUAotqQtM,11.0,10,Brandonald,,https://pbs.twimg.com/media/Coak48zWAAAhBxV.jpg,1,Pembroke,1132,4227
758467244762497024,Why does this never happen at my front door... 165/150 https://t.co/HmwrdfEfUE,165.0,150,None,,https://pbs.twimg.com/ext_tw_video_thumb/758467147756691456/pu/img/YTNzjRFDSPNXukmM.jpg,1,Labrador Retriever,2539,5316
758405701903519748,This is Odie. He falls asleep wherever he wants. Must be nice. 10/10 https://t.co/M9BXCSDVjh,10.0,10,Odie,,https://pbs.twimg.com/media/CoZl9fXWgAMox0n.jpg,4,Chesapeake Bay Retriever,2204,5756
758355060040593408,This is Corey. He's a Portobello Corgicool. Trying to convince you that he's not a hipster. 11/10 yea right Corey https://t.co/NzWUrFZydr,11.0,10,Corey,,https://pbs.twimg.com/media/CoY324eWYAEiDOG.jpg,1,Pembroke,1245,3797
757611664640446465,This is Cooper. He tries to come across as feisty but it never works for very long. 12/10 https://t.co/AVks8DjHwB,12.0,10,Cooper,,https://pbs.twimg.com/media/CoOTyXJXEAAtjs9.jpg,1,Bluetick,1272,5026
757393109802180609,Here's a doggo completely oblivious to the double rainbow behind him. 10/10 someone tell him https://t.co/OfvRoD6ndV,10.0,10,None,doggo,https://pbs.twimg.com/media/CoLNAq6WAAAkmdJ.jpg,2,Labrador Retriever,2009,6462
757354760399941633,"This is Devón (pronounced ""Eric""). He forgot how to eat the apple halfway through. Wtf Devón get it together. 8/10 https://t.co/7waRPODGyO",8.0,10,Devón,,https://pbs.twimg.com/media/CoKqIndWgAAattd.jpg,1,Italian Greyhound,1637,4995
756998049151549440,This is Oliver. He's an English Creamschnitzel. The rarest of schnitzels. 11/10 would pet quite firmly https://t.co/qbO5X6dYuj,11.0,10,Oliver,,https://pbs.twimg.com/media/CoFlsGAWgAA2YeV.jpg,4,Golden Retriever,2271,6923
756939218950160384,This is Jax. He is a majestic mountain pupper. Thinks flat ground is for the weak. 12/10 would totally hike with https://t.co/KGdeHuFJnH,12.0,10,Jax,pupper,https://pbs.twimg.com/media/CoEwMXeWEAAaIz5.jpg,1,Golden Retriever,2295,7342
756651752796094464,This is Gert. He just wants you to be happy. 11/10 would pat on the head so damn well https://t.co/l0Iwj6rLFW,11.0,10,Gert,,https://pbs.twimg.com/media/CoAqwPTW8AAiJlz.jpg,1,Pembroke,1511,5612
756303284449767430,Pwease accept dis rose on behalf of dog. 11/10 https://t.co/az5BVcIV5I,11.0,10,None,,https://pbs.twimg.com/media/Cn7tyyZWYAAPlAY.jpg,1,Golden Retriever,1231,4359
756275833623502848,When ur older siblings get to play in the deep end but dad says ur not old enough. Maybe one day puppo. All 10/10 https://t.co/JrDAzMhwG9,10.0,10,None,puppo,https://pbs.twimg.com/media/Cn7U2xlW8AI9Pqp.jpg,1,Airedale,1738,7114
755955933503782912,Here's a frustrated pupper attempting to escape a pool of Frosted Flakes. 12/10 https://t.co/GAYViEweWr,12.0,10,None,pupper,https://pbs.twimg.com/ext_tw_video_thumb/755955658164465664/pu/img/YcjfthN7C3z61GUj.jpg,1,Pekinese,3285,8092
755110668769038337,This is Watson. He trust falls on command. 13/10 it's elementary... (IG: wat.ki) https://t.co/goX3jewkYN,13.0,10,Watson,,https://pbs.twimg.com/ext_tw_video_thumb/755110610942169088/pu/img/3-INz45pSRMkzOEF.jpg,1,Labrador Retriever,12621,23446
754856583969079297,This is Winnie. She's not a fan of the fast moving air. 11/10 objects in mirror may be more fluffy than they appear https://t.co/FyHrk20gUR,11.0,10,Winnie,,https://pbs.twimg.com/media/CnnKCKNWgAAcOB8.jpg,2,Golden Retriever,2870,7616
754449512966619136,This is Dex. He can see into your past and future. Mesmerizing af 11/10 https://t.co/0dYI0Cpdge,11.0,10,Dex,,https://pbs.twimg.com/media/CnhXzpvW8AAQ1MB.jpg,1,Beagle,846,4147
754120377874386944,"When you hear your owner say they need to hatch another egg, but you've already been on 17 walks today. 10/10 https://t.co/lFEoGqZ4oA",10.0,10,None,,https://pbs.twimg.com/media/CncseIzWgAA4ghH.jpg,1,Chow,2670,8655
754011816964026368,This is Charlie. He pouts until he gets to go on the swing. 12/10 manipulative af https://t.co/ilwQqWFKCh,12.0,10,Charlie,,https://pbs.twimg.com/media/CnbJuPoXEAAjcVF.jpg,1,French Bulldog,4079,9726
753655901052166144,"""The dogtor is in hahahaha no but seriously I'm very qualified and that tumor is definitely malignant"" 10/10 https://t.co/ULqThwWmLg",10.0,10,None,,https://pbs.twimg.com/media/CnWGCpdWgAAWZTI.jpg,1,Miniature Pinscher,2492,6458
753398408988139520,This is Scout. Her batteries are low. 12/10 precious af https://t.co/ov05LIoQJX,12.0,10,Scout,,https://pbs.twimg.com/ext_tw_video_thumb/753398183879991296/pu/img/bqFy5Zc_PEk6Mx-B.jpg,1,Whippet,2186,6384
753375668877008896,This is Hank. He's mischievous af. Doesn't even know what he was trying to do here. 8/10 quit the shit Hank damn https://t.co/3r7wjfsXHc,8.0,10,Hank,,https://pbs.twimg.com/media/CnSHLFeWgAAwV-I.jpg,1,Bluetick,2655,8411
753294487569522689,This is Ace. He's a window washer. One of the best around. 11/10 helpful af https://t.co/sTuRoYfzPv,11.0,10,Ace,,https://pbs.twimg.com/media/CnQ9Vq1WEAEYP01.jpg,1,Chow,1191,3758
753026973505581056,Say hello to Tayzie. She's a Barbadian Bugaboop. Seems quite social. A rare quality for a Bugaboop. 10/10 petable af https://t.co/6qF5YZx6OV,10.0,10,Tayzie,,https://pbs.twimg.com/media/CnNKCKKWEAASCMI.jpg,3,Pembroke,1109,4283
752917284578922496,This is Grizzie. She's a semi-submerged Bahraini Buttersplotch. Appears alert af. Snazzy tongue. 11/10 would def pet https://t.co/WZ4zzkXXnW,11.0,10,Grizzie,,https://pbs.twimg.com/media/CnLmRiYXEAAO_8f.jpg,1,German Shepherd,1790,7592
752682090207055872,Nothing better than a doggo and a sunset. 10/10 majestic af https://t.co/xVSodF19PS,10.0,10,None,doggo,https://pbs.twimg.com/media/CnIQXdYWgAAnsZZ.jpg,2,German Shepherd,1846,6642
752334515931054080,Here's a doggo trying to catch some fish. 8/10 futile af (vid by @KellyBauerx) https://t.co/jwd0j6oWLE,8.0,10,None,doggo,https://pbs.twimg.com/ext_tw_video_thumb/752334354492362752/pu/img/uWISPc0YRmhUi9Ju.jpg,1,Bedlington Terrier,1263,4238
752173152931807232,This is Brody. He's a lifeguard. Always prepared for rescue. 12/10 would fake drown just to get saved by him https://t.co/olDmwNjOy1,12.0,10,Brody,,https://pbs.twimg.com/media/CnBBfNuWcAAkOgO.jpg,1,Labrador Retriever,2106,6569
751937170840121344,This is Ruby. Her ice cube is melting. She doesn't know what to do about it. 11/10 https://t.co/Vfc3eAFl2q,11.0,10,Ruby,,https://pbs.twimg.com/media/Cm9q2d3XEAAqO2m.jpg,1,Lakeland Terrier,1530,5770
